reply_comment_total,digg_count,date,AF,video,comment_id
0,0,2025-04-01,捂脸 泪奔他好浮夸,video24,comment32097
0,1,2025-04-12,赞 赞 赞 赞 赞 赞主播,video27,comment38560
0,0,2025-04-06,谢谢你,video27,comment41178
0,1,2025-03-31,来湖北恩施大峡谷打卡，大峡谷是世界最长最美之一的峡谷,video18,comment17892
0,0,2025-03-31,除了的刘明星语外其他了我感觉大家就只想上去跟他玩他的拽 。,video12,comment9091
0,0,2025-04-05,love] 笑死我了,video36,comment50575
0,0,2025-04-10,长沙这波拉坨大的,video41,comment54205
0,0,2025-04-05,能翻译全吗,video34,comment49677
0,0,2025-04-03,文化都被你学到了,video27,comment43098
0,1,2025-03-31,会不会在抖音开播,video18,comment17745
0,0,2025-03-27,这个小伙子这么火吗，总能刷到他,video5,comment2736
0,0,2025-03-31,给他一罐冻啤酒,video24,comment32970
0,0,2025-03-30,我不怕，我不怕，我不怕 看 看,video18,comment25782
0,0,2025-04-07,你同时也找到了中国的爱情,video18,comment20372
15,265,2025-04-01,很担心很多外国人大量涌入国内 恐惧,video27,comment35821
0,3,2025-04-01,这个老外不简单 赞 赞 赞 赞 赞,video27,comment37590
0,0,2025-04-16,政府建议我们本地人，减少出行，给外地朋友腾出游玩场地,video39,comment51716
0,0,2025-04-09,他怎么污中国女人，你们不知道吗？,video40,comment53060
1,0,2025-03-29,捂脸 捂脸 捂脸 捂脸,video12,comment9461
0,2,2025-04-25,这个博主真的学了很多中国文化，他看到了本质,video27,comment35993
0,0,2025-03-31,让我看看他咋下来的,video18,comment24591
0,0,2025-03-28,中国老百姓欢迎你 比心 比心 比心 玫瑰,video1,comment656
0,0,2025-04-05,一个人的性情某些时候取决身边的人,video37,comment50944
0,1,2025-04-04,甲亢哥谁呀,video27,comment39040
0,0,2025-04-14,恐高 流泪,video18,comment18708
0,0,2025-03-31,咋说呢，至于嘛一个老外，他只是来做节目的，捧得跟神仙一样搞不懂 抠鼻 抠鼻,video24,comment32426
0,2,2025-04-03,甲亢哥哈尔滨欢迎您 比心,video18,comment16098
0,0,2025-03-26,中国的网络对外国人都这么友好，为啥我踏马的做火车总是卡，而且还不是进隧道的时候,video9,comment6070
1,167,2025-04-02,真实的中国在西方人印象没有过的那么差，但真实的中国在西方人印象里也没有那么好,video19,comment26414
0,0,2025-04-01,呲牙 呲牙你有中国意识烙印 进出庐山内外 赞,video27,comment45340
0,0,2025-04-18,你哪国人？,video11,comment7228
0,0,2025-04-01,魔方道歉,video25,comment35060
0,0,2025-04-04,补药来中国和我们抢对象啊 流泪 流泪 流泪,video27,comment42175
0,0,2025-04-04,捂脸,video1,comment419
0,0,2025-04-11,我以为我手机卡了？,video42,comment56495
0,0,2025-04-01,捂脸,video24,comment32235
0,0,2025-03-28,法号：锤Me 赞 赞 赞,video14,comment11186
3,1,2025-04-12,还没去过重庆，真的好想去呀！可是不能吃辣 流泪 流泪 流泪,video39,comment51747
9,820,2025-03-27,圆脸哥中文水平怎么提高的这么快，我都怀疑他下了一盘很大的包装棋 泪奔 泪奔 泪奔,video7,comment3590
0,0,2025-03-31,听我的，卫生间请提前备好足够的纸巾，卫生间的门尽量不要关上。 泪奔 泪奔 泪奔,video24,comment33069
0,1,2025-04-04,语法还挺高级,video34,comment49801
0,2,2025-04-04,妹子很可爱啊,video37,comment51057
0,0,2025-03-31,我第一次去成都吃火锅，和他差不多 捂脸 捂脸 捂脸 捂脸 捂脸 捂脸 捂脸 捂脸 捂脸 捂脸,video24,comment33189
0,3,2025-04-03,想到曾经的美国 是所有人向往的 可如今…相信中国不会变成美国 我们有历史 有真诚 呲牙,video27,comment37245
0,0,2025-04-01,尽量理解彼此,video27,comment46061
0,4,2025-03-31,我好喜欢这老哥，又犀利又幽默,video7,comment3614
0,0,2025-04-03,有两保镖微信吗 呲牙,video24,comment31431
0,0,2025-04-03,所以呢？意义在哪里？,video33,comment49295
0,1,2025-04-11,看的我手心冒汗,video18,comment16681
1,4,2025-04-02,通俗点，你过的好，外面混的不好，他们初期会羡慕你的生活，到后面会想得到你的生活，在羡慕嫉妒的作用下，他们想取代你！ 听歌,video27,comment36887
0,0,2025-04-09,跟春晚一样，现在电视有啥能看的,video41,comment54442
0,0,2025-04-03,牛逼,video27,comment42332
0,0,2025-03-31,我只想说，嘴皮子真厚。不怕烫 笑哭,video24,comment33831
0,0,2025-03-31,这俩保镖拼命炫,video24,comment32424
0,0,2025-04-10,那我就想到了日本宣传槟榔的一个主播,video41,comment54329
0,0,2025-04-07,锁喉桃 尬笑,video33,comment48771
1,0,2025-04-01,和你吃的时候一样 泪奔,video24,comment32126
0,1,2025-04-09,这是Al做的嘛,video39,comment51735
0,0,2025-03-31,黄山天都峰啊！！ 呲牙 呲牙甲亢哥！,video18,comment23507
0,0,2025-03-31,玫瑰,video18,comment24354
0,2,2025-04-05,南方甜妹不光能征服东北人嘛 捂脸,video37,comment50874
0,0,2025-04-04,你。。。。倒是站起来啊,video18,comment21285
0,0,2025-03-31,鼻涕流嘴里了 泪奔 泪奔 泪奔,video24,comment33645
0,0,2025-04-01,一个微辣而已,video25,comment34684
0,1,2025-03-31,脸都辣黑了,video24,comment30860
0,0,2025-04-04,去登泰山，体验会当凌绝顶，一览众山小 那将不仅仅是 OMG ,video18,comment21471
0,0,2025-04-16,觉得流量给甲亢的有点多了，多关注一下底层的生活水平是不是提升了 酷拽,video39,comment51956
0,0,2025-04-04,成都的火锅算温柔，还没重庆辣。,video24,comment31247
0,0,2025-04-02,你倒是站起来啊 大笑,video18,comment22111
0,0,2025-03-31,赢了,video19,comment28090
9,164,2025-03-25,吐刀了就够了 捂脸150抢呢,video3,comment1104
0,0,2025-04-04,哥们汉语说得真好 赞,video11,comment7753
0,0,2025-04-08,还没到20岁才19 尬笑,video41,comment55359
0,0,2025-03-31,单手运球,video24,comment32480
1,6,2025-03-29,把翻译换了,video16,comment11979
0,1,2025-04-16,来中国几天，皮肤白多了，儿豁！,video1,comment86
2,4,2025-04-04,听不懂，感觉好厉害，点个赞吧，今天是吃拼好饭呢还是方便面呢 思考,video27,comment36724
0,0,2025-04-04,生长在中国，我很安全，我有未来，就足够了，感恩，报恩,video27,comment42155
0,1,2025-04-05,捂脸,video32,comment48398
0,0,2025-04-01,抗哥来内蒙溜达溜达,video25,comment34065
0,0,2025-03-29,我好像看见角角了,video6,comment3290
1,0,2025-03-30,应该去广砍达,video12,comment9247
0,0,2025-04-06,保镖好厉害，这么辣 赞 赞第二天上厕所才是考验 捂脸,video24,comment31109
0,0,2025-04-11,蒙古国 也有这种建筑楼的啊,video42,comment56754
0,0,2025-03-30,少林寺他是真的认真了！！！！！,video17,comment14378
0,0,2025-04-08,说的很好！ ！,video41,comment55324
0,0,2025-04-01,但是中国的工作薪资待遇很难评工作时间还要向外国学习,video27,comment44997
0,0,2025-03-28,今天直播一场涨了5万粉丝。国内市场真不错啊,video14,comment11102
0,0,2025-03-31,高铁不是每条线都有信号的，我经常做蚌埠到合肥的高铁，信号波动很大,video19,comment27834
2,0,2025-03-30,这个是哪里的啊,video18,comment26136
0,0,2025-04-09,看着我都有点腿软 捂脸,video18,comment19755
0,3,2025-03-30,可以表演在爱情天梯顶端的第一个后空翻吗,video18,comment15871
5,7,2025-03-31,憨笑加拿大信号谁懂,video19,comment26648
0,0,2025-03-27,捂脸 捂脸 捂脸 捂脸他看上去好像刚从院里跑出来的,video6,comment3530
0,0,2025-04-01,我可以给你充值抖 ？,video27,comment44828
0,0,2025-04-13,中国人不坑中国人 捂脸 捂脸 捂脸,video27,comment40373
0,3,2025-04-01,你爬天梯我腿软，这对吗 流泪,video18,comment15706
0,0,2025-03-26,150，笑出泪了，摆明坑冤大头呢,video3,comment2094
0,0,2025-04-01,再过段时间他会不会跑去云南吃菌子啊？,video25,comment35094
0,0,2025-03-30,o my friend 赞 比心,video1,comment601
0,0,2025-03-30,你好，你好，你好，你好，你好,video18,comment25153
5,1,2025-03-31,甲亢可以吃这么辣的东西吗？,video24,comment30599
0,0,2025-04-11,不语，只是一味的偶买噶 呲牙,video18,comment19102
0,0,2025-04-03,赛博朋克,video31,comment47933
0,0,2025-04-01,格局打开,video26,comment35599
2,1,2025-03-31,都不给甲亢哥上瓶王老吉 捂脸，看把他辣的 捂脸,video24,comment30627
0,4,2025-03-31,赶紧换个翻译,video18,comment15568
0,0,2025-04-02,外国博主里就爱听你的评论，很通透,video27,comment43891
0,0,2025-03-25,国人的基本盘,video2,comment1074
0,5,2025-04-03,你说的非常对 谢谢你的提醒和客观,video27,comment36461
1,0,2025-03-30,居然没人推荐他来南方 捂脸,video17,comment14171
1,4,2025-03-28,微笑这才是正宗的波士顿圆脸,video7,comment3630
0,0,2025-03-31,呼和浩特来吧,video18,comment23808
0,1,2025-03-30,在顶端来一个后空翻 思考,video18,comment18259
0,0,2025-04-02,你的中文 赞 赞 赞,video27,comment44272
0,0,2025-03-25,给他来瓶三鹿奶粉,video5,comment3028
2,0,2025-03-31,流泪,video24,comment33534
0,2,2025-03-31,真不敢想象明天早上拉屎时的屁股……,video24,comment30171
0,0,2025-03-30,看的生理不适了佳人,video17,comment12721
0,0,2025-04-03,我们普通牛马好好上班，下班刷一下视频，能找甲亢哥一起玩不是我们,video27,comment42920
0,0,2025-04-06,去看看那拉提，看看泸沽湖,video18,comment20797
0,0,2025-03-30,感来广西猜码么咯？,video17,comment13893
0,1,2025-04-07,赞 赞 赞 赞 赞 赞 赞 赞 赞,video27,comment38699
0,0,2025-04-02,我总是觉得甲亢哥行为怪怪的，总有种不好的感觉,video27,comment44375
0,0,2025-03-31,俩保安是来度假的 哈哈哈,video24,comment33607
0,1,2025-04-03,这其实是广东文旅做来吸引食材的,video28,comment46384
0,0,2025-04-01,说的很对,video27,comment45203
1,0,2025-04-15, 我看他我都怕 暗中观察腿软,video18,comment18648
0,0,2025-04-06,全明星阵容：D罗，梅东，公巴佩，孙兴憨，萎世豪 色 色 色,video32,comment48169
1,6,2025-03-30,甲亢哥现在已经没有保镖了 捂脸 捂脸,video17,comment12509
0,1,2025-04-03,肤色正常 微笑,video8,comment4357
5,6,2025-03-31,为啥我上高铁，5G卡不要不要的,video19,comment26299
0,0,2025-04-01,长沙还有好多地方没信号 捂脸,video19,comment27404
0,0,2025-04-02,比心 比心 比心,video27,comment43613
0,0,2025-04-02,看着都害怕 ,video18,comment22221
0,1,2025-04-04,老板：辣死了 保镖：好好吃,video24,comment30299
0,0,2025-03-30,雾霾太严重了,video17,comment13911
0,0,2025-04-05,刚来成都敢点特辣 捂脸,video24,comment31183
3,4,2025-03-29,捂脸,video17,comment12929
0,0,2025-04-01,c罗大迷弟 呲牙 呲牙 呲牙,video24,comment32186
5,17,2025-04-08,不要因为某个人的行为，而否定长沙。,video41,comment53478
0,1,2025-04-02,这个视频好 很有深度,video27,comment39662
0,0,2025-04-01,很到位，也很用心 赞 赞 赞,video27,comment45993
0,0,2025-03-29,好像你,video2,comment779
0,1,2025-04-09,坏人绞尽脑汁，不如蠢人灵机一动，尤其是最后那一场，蠢人最多,video41,comment53759
0,0,2025-03-26,广州三元里本地人,video8,comment5304
0,0,2025-04-03,哈 大笑,video24,comment31374
0,0,2025-03-27,小甲，给大家整个活儿，忽略 不失礼貌的微笑,video10,comment6956
0,1,2025-04-02,这是学会rap啦,video27,comment39935
0,0,2025-04-06,去云南，泼水节，节目效果爆炸 咒骂,video18,comment20781
0,1,2025-04-04,火锅来潮汕试试 看,video24,comment30059
0,0,2025-04-01,赞 赞 赞 赞 赞 赞 赞 赞 赞 赞,video1,comment284
0,0,2025-04-02,就因为你的这一段视频我关注了你为你点赞 ,video27,comment43572
0,0,2025-04-13,看着就脚软 尬笑,video18,comment18783
0,0,2025-04-15,汽车上去都没问题,video18,comment18636
0,1,2025-03-30,这不是一个小平台？ 尬笑,video18,comment17985
0,0,2025-03-28,你有中国国籍吗？ 拜托，中国不是移民国家,video11,comment8454
0,0,2025-03-30,这普通话说的比我还标准 九转大肠 九转大肠 九转大肠,video8,comment4435
0,0,2025-04-12,蒙古国，好久没听人提起过这个地方了,video42,comment55607
0,0,2025-04-11,这就是精蒙们心目中的神国吗 大笑 大笑 大笑,video42,comment57061
0,0,2025-03-28,哪找的 捂脸 捂脸 捂脸,video14,comment11429
0,3,2025-04-03,看得出来他是个善良的孩子好多人激怒他,video26,comment35329
0,0,2025-04-11,我以为我的卡了,video42,comment56988
1,61,2025-04-04,应该去抖音首都云南 估计更有节目效果 调皮,video32,comment48024
0,0,2025-04-06,把甲亢钓成翘嘴了 捂脸,video37,comment50855
0,0,2025-03-28,那是没来天津,video10,comment6703
0,1,2025-04-07,我们确实好哇，这没得说！ 肯定也有不好的方面，我们还在努力！ 在进步的道路上我们一直在进步,video27,comment38709
0,0,2025-04-11,卡了 看 看 看,video42,comment56330
0,1,2025-04-02,杨紫：终于轮到我休息了,video28,comment46576
0,0,2025-04-13,甲亢哥，这首歌怎么样 大笑,video39,comment51971
0,0,2025-04-06,真有哈哈哈,video38,comment51357
0,0,2025-04-05,中国最包容度最强的城市,video32,comment48372
4,32,2025-04-11,3G多么小众的词 看,video42,comment55494
2,0,2025-04-09,你确定 机智 不失礼貌的微笑 爱心,video41,comment54450
0,0,2025-04-11,鼻涕吗 捂脸 捂脸 捂脸 捂脸 捂脸,video24,comment30900
0,0,2025-04-06,不失礼貌的微笑虎啊真是,video33,comment48816
0,0,2025-04-02,无论是抹黑还是捧杀中国，最大的受害者不是中国，因为中国在不停的创造一个一个奇迹，不会受到伤害。,video27,comment43713
1,1,2025-04-03,说那么多结果没合照没同框 还是一个路人,video33,comment48960
2,0,2025-04-09,吃辣得去江西,video24,comment31010
0,2,2025-04-13,甲亢哥在中国每天都过得很精彩。 呲牙,video24,comment29787
0,0,2025-03-31,为什么没扶手？,video18,comment24228
1,1,2025-04-18,你说的蛮好的，就是小动作太多了，这眼镜戴着摘摘了戴的，你到底要干嘛呀,video27,comment35871
0,0,2025-03-31,这表情 泪奔,video23,comment29600
0,0,2025-04-05,哎呀重庆了MVP 不失礼貌的微笑 不失礼貌的微笑 不失礼貌的微笑,video32,comment48421
0,3,2025-04-09,特朗普来了长沙都得拍两期综艺才能走 大笑,video41,comment53534
1,0,2025-03-31,大城市当然好了，来东北试试 微笑,video19,comment28022
0,0,2025-04-01,真聪明,video26,comment35621
0,0,2025-04-06,HENG 不亚于俄乌冲突,video38,comment51349
0,1,2025-03-30,可惜这几天天气不做美,video17,comment13226
0,0,2025-04-05,这个从容感真棒,video34,comment49683
0,0,2025-04-01,四川人真的神 捂脸,video21,comment28950
0,0,2025-03-28,有国籍就是回,video11,comment8762
0,0,2025-04-03,77真懂 捂脸,video27,comment43120
0,0,2025-04-02,他不怕吗？看起来很危险,video18,comment22206
0,0,2025-04-01,保镖：开胃 舔屏,video25,comment34810
1,2,2025-03-31,为啥我中国移动在动车上看个抖音都一卡一卡的,video19,comment26846
0,0,2025-04-14,马上五一了 捂脸不敢想重庆要多挤 捂脸,video39,comment51896
0,0,2025-03-29,来吐鲁番,video17,comment14717
0,0,2025-03-27,兄弟你不太像本地人啊 看,video8,comment4969
0,0,2025-04-05,有深度、有格局、有情结 赞 赞 赞 就凭这段视频值得关注！ 呲牙 呲牙 呲牙,video27,comment41418
0,1,2025-04-06,甲亢哥你的表情太真实啦，真实的令人窒息哦,video24,comment29925
0,0,2025-04-01,说的太对了,video27,comment45912
0,0,2025-04-03,太疯狂了，厉害了啊 赞,video33,comment49247
2,6,2025-04-02,没错，并不在乎外人怎么夸，我们的生活很累很卷,video27,comment36333
0,2,2025-04-08,外国的形容词出奇的少吧？？？就这一句 捂脸,video18,comment15963
